año,mes,cve_ent,entidad,cve_mun,municipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto,id
2024,4,21.0,Puebla,174.0,Teziutlán,1,3,3,1,1.0,2.0,5.0,3.0,1.0,1013365.91,3503
2024,4,21.0,Puebla,174.0,Teziutlán,1,3,3,1,2.0,2.0,1.0,3.0,1.0,319265.79,3504
2024,4,21.0,Puebla,174.0,Teziutlán,1,3,3,1,2.0,2.0,3.0,3.0,1.0,686240.09,3505
2024,4,21.0,Puebla,174.0,Teziutlán,1,3,3,1,2.0,2.0,3.0,4.0,1.0,440045.42,3506
2024,4,21.0,Puebla,174.0,Teziutlán,1,4,7,1,1.0,2.0,4.0,2.0,1.0,523719.26,3507
2024,4,21.0,Puebla,174.0,Teziutlán,2,1,2,1,2.0,2.0,2.0,4.0,1.0,959500.0,3508
2024,4,21.0,Puebla,174.0,Teziutlán,2,3,3,1,2.0,2.0,6.0,5.0,1.0,3568500.0,3509
2024,4,21.0,Puebla,174.0,Teziutlán,2,4,4,1,1.0,2.0,5.0,4.0,1.0,436013.0,3510
2024,4,21.0,Puebla,174.0,Teziutlán,3,1,2,1,1.0,2.0,1.0,3.0,1.0,519888.02,3511
2024,4,21.0,Puebla,174.0,Teziutlán,3,3,3,1,1.0,2.0,4.0,4.0,1.0,1221000.0,3512
2024,4,21.0,Puebla,174.0,Teziutlán,3,3,3,1,2.0,2.0,3.0,3.0,1.0,921335.25,3513
2024,4,21.0,Puebla,174.0,Teziutlán,3,3,3,1,2.0,2.0,4.0,4.0,1.0,1320000.0,3514
2024,4,21.0,Puebla,174.0,Teziutlán,4,2,1,1,1.0,2.0,0.0,0.0,3.0,0.0,3515
2024,4,21.0,Puebla,174.0,Teziutlán,4,2,1,1,2.0,2.0,0.0,0.0,6.0,0.0,3516
2024,4,21.0,Puebla,175.0,Tianguismanalco,1,3,3,1,1.0,1.0,2.0,2.0,1.0,455217.44,3517
2024,4,21.0,Puebla,175.0,Tianguismanalco,1,3,3,1,1.0,2.0,3.0,1.0,2.0,388755.89,3518
2024,4,21.0,Puebla,175.0,Tianguismanalco,4,2,1,1,2.0,3.0,0.0,0.0,1.0,0.0,3519
2024,4,21.0,Puebla,180.0,Tlahuapan,1,2,1,2,1.0,2.0,2.0,0.0,1.0,0.0,3520
2024,4,21.0,Puebla,180.0,Tlahuapan,1,2,1,2,1.0,2.0,3.0,0.0,1.0,0.0,3521
2024,4,21.0,Puebla,180.0,Tlahuapan,1,2,1,2,1.0,2.0,4.0,0.0,1.0,0.0,3522
2024,4,21.0,Puebla,180.0,Tlahuapan,4,2,1,1,1.0,2.0,0.0,0.0,1.0,0.0,3523
2024,4,21.0,Puebla,180.0,Tlahuapan,4,2,1,1,2.0,2.0,0.0,0.0,2.0,0.0,3524
2024,4,21.0,Puebla,181.0,Tlaltenango,1,2,1,2,1.0,2.0,1.0,0.0,1.0,0.0,3525
2024,4,21.0,Puebla,181.0,Tlaltenango,1,2,1,2,2.0,2.0,2.0,0.0,1.0,0.0,3526
2024,4,21.0,Puebla,182.0,Tlanepantla,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,3527
2024,4,21.0,Puebla,185.0,Tlapanalá,4,2,1,1,1.0,2.0,0.0,0.0,1.0,0.0,3528
2024,4,21.0,Puebla,185.0,Tlapanalá,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,3529
2024,4,21.0,Puebla,186.0,Tlatlauquitepec,4,2,1,1,2.0,2.0,0.0,0.0,5.0,0.0,3530
2024,4,21.0,Puebla,189.0,Tochtepec,4,2,1,1,2.0,1.0,0.0,0.0,1.0,0.0,3531
2024,4,21.0,Puebla,189.0,Tochtepec,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,3532
2024,4,21.0,Puebla,190.0,Totoltepec de Guerrero,4,2,1,1,1.0,2.0,0.0,0.0,1.0,0.0,3533
2024,4,21.0,Puebla,195.0,Vicente Guerrero,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,3534
2024,4,21.0,Puebla,197.0,Xicotepec,1,3,3,1,1.0,2.0,1.0,2.0,1.0,487492.48,3535
2024,4,21.0,Puebla,199.0,Xiutetelco,4,2,1,1,1.0,3.0,0.0,0.0,1.0,0.0,3536
2024,4,21.0,Puebla,199.0,Xiutetelco,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,3537
2024,4,21.0,Puebla,204.0,Yaonáhuac,4,2,1,1,1.0,2.0,0.0,0.0,1.0,0.0,3538
2024,4,21.0,Puebla,204.0,Yaonáhuac,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,3539
2024,4,21.0,Puebla,207.0,Zacapoaxtla,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,3540
2024,4,21.0,Puebla,207.0,Zacapoaxtla,4,2,1,1,2.0,3.0,0.0,0.0,2.0,0.0,3541
2024,4,21.0,Puebla,208.0,Zacatlán,1,3,3,1,1.0,2.0,2.0,2.0,1.0,469129.37,3542
2024,4,21.0,Puebla,208.0,Zacatlán,4,2,1,1,1.0,2.0,0.0,0.0,2.0,0.0,3543
2024,4,21.0,Puebla,208.0,Zacatlán,4,2,1,1,2.0,2.0,0.0,0.0,7.0,0.0,3544
2024,4,21.0,Puebla,211.0,Zaragoza,3,3,3,1,1.0,2.0,3.0,4.0,1.0,1077349.03,3545
2024,4,21.0,Puebla,211.0,Zaragoza,4,2,1,1,1.0,2.0,0.0,0.0,2.0,0.0,3546
2024,4,21.0,Puebla,211.0,Zaragoza,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,3547
2024,4,21.0,Puebla,212.0,Zautla,4,2,1,1,1.0,1.0,0.0,0.0,1.0,0.0,3548
2024,4,21.0,Puebla,212.0,Zautla,4,2,1,1,2.0,2.0,0.0,0.0,5.0,0.0,3549
2024,4,21.0,Puebla,214.0,Zinacatepec,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,3550
2024,4,21.0,Puebla,216.0,Zoquiapan,4,2,1,1,1.0,2.0,0.0,0.0,1.0,0.0,3551
2024,5,21.0,Puebla,0.0,No distribuido,4,2,1,1,0.0,0.0,0.0,0.0,0.0,37504954.08,3552
2024,5,21.0,Puebla,1.0,Acajete,1,2,1,2,1.0,2.0,1.0,0.0,1.0,0.0,3553
2024,5,21.0,Puebla,1.0,Acajete,1,2,1,2,1.0,2.0,2.0,0.0,1.0,0.0,3554
2024,5,21.0,Puebla,3.0,Acatlán,4,2,1,1,1.0,1.0,0.0,0.0,1.0,0.0,3555
2024,5,21.0,Puebla,3.0,Acatlán,4,2,1,1,1.0,2.0,0.0,0.0,4.0,0.0,3556
2024,5,21.0,Puebla,3.0,Acatlán,4,2,1,1,1.0,3.0,0.0,0.0,1.0,0.0,3557
2024,5,21.0,Puebla,3.0,Acatlán,4,2,1,1,2.0,1.0,0.0,0.0,1.0,0.0,3558
2024,5,21.0,Puebla,3.0,Acatlán,4,2,1,1,2.0,2.0,0.0,0.0,4.0,0.0,3559
2024,5,21.0,Puebla,3.0,Acatlán,4,2,1,1,2.0,3.0,0.0,0.0,1.0,0.0,3560
2024,5,21.0,Puebla,4.0,Acatzingo,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,3561
2024,5,21.0,Puebla,4.0,Acatzingo,4,2,1,1,2.0,3.0,0.0,0.0,1.0,0.0,3562
2024,5,21.0,Puebla,8.0,Ahuazotepec,1,3,3,2,1.0,2.0,4.0,3.0,1.0,890668.7,3563
2024,5,21.0,Puebla,10.0,Ajalpan,1,2,1,2,1.0,1.0,1.0,0.0,1.0,0.0,3564
2024,5,21.0,Puebla,10.0,Ajalpan,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,3565
2024,5,21.0,Puebla,12.0,Aljojuca,4,2,1,1,1.0,2.0,0.0,0.0,1.0,0.0,3566
2024,5,21.0,Puebla,13.0,Altepexi,4,2,1,1,2.0,2.0,0.0,0.0,3.0,0.0,3567
2024,5,21.0,Puebla,15.0,Amozoc,1,1,2,2,1.0,1.0,5.0,4.0,1.0,1369585.16,3568
2024,5,21.0,Puebla,15.0,Amozoc,1,1,2,1,1.0,2.0,1.0,3.0,1.0,218629.98,3569
2024,5,21.0,Puebla,15.0,Amozoc,1,1,2,1,1.0,2.0,2.0,2.0,1.0,603114.61,3570
2024,5,21.0,Puebla,15.0,Amozoc,1,1,2,1,1.0,2.0,3.0,3.0,1.0,692248.18,3571
2024,5,21.0,Puebla,15.0,Amozoc,1,1,2,1,2.0,2.0,2.0,3.0,2.0,974450.88,3572
2024,5,21.0,Puebla,15.0,Amozoc,1,2,1,2,1.0,1.0,1.0,0.0,1.0,0.0,3573
2024,5,21.0,Puebla,15.0,Amozoc,1,2,1,2,1.0,2.0,2.0,0.0,3.0,0.0,3574
2024,5,21.0,Puebla,15.0,Amozoc,1,2,1,2,1.0,2.0,4.0,0.0,1.0,0.0,3575
2024,5,21.0,Puebla,15.0,Amozoc,1,2,1,2,2.0,2.0,2.0,0.0,1.0,0.0,3576
2024,5,21.0,Puebla,15.0,Amozoc,1,3,3,1,1.0,1.0,1.0,2.0,1.0,490359.7,3577
2024,5,21.0,Puebla,15.0,Amozoc,1,3,3,1,1.0,1.0,2.0,2.0,1.0,492648.85,3578
2024,5,21.0,Puebla,15.0,Amozoc,1,3,3,1,1.0,1.0,3.0,2.0,1.0,525007.86,3579
2024,5,21.0,Puebla,15.0,Amozoc,1,3,3,1,1.0,1.0,4.0,2.0,1.0,521791.51,3580
2024,5,21.0,Puebla,15.0,Amozoc,1,3,3,1,1.0,2.0,1.0,2.0,1.0,490739.53,3581
2024,5,21.0,Puebla,15.0,Amozoc,1,3,3,1,1.0,2.0,2.0,2.0,1.0,573625.44,3582
2024,5,21.0,Puebla,15.0,Amozoc,1,3,3,1,1.0,2.0,3.0,2.0,2.0,1157212.85,3583
2024,5,21.0,Puebla,15.0,Amozoc,1,3,3,1,1.0,2.0,5.0,3.0,1.0,1155321.93,3584
2024,5,21.0,Puebla,15.0,Amozoc,1,3,3,1,2.0,1.0,2.0,2.0,1.0,485040.5,3585
2024,5,21.0,Puebla,15.0,Amozoc,1,3,3,1,2.0,2.0,1.0,2.0,2.0,473802.99,3586
2024,5,21.0,Puebla,15.0,Amozoc,1,3,3,1,2.0,2.0,3.0,2.0,1.0,666093.63,3587
2024,5,21.0,Puebla,15.0,Amozoc,1,4,7,1,1.0,2.0,6.0,2.0,1.0,506348.09,3588
2024,5,21.0,Puebla,15.0,Amozoc,1,4,7,1,1.0,2.0,6.0,3.0,1.0,718203.07,3589
2024,5,21.0,Puebla,15.0,Amozoc,2,1,5,1,1.0,2.0,5.0,6.0,1.0,3464831.0,3590
2024,5,21.0,Puebla,15.0,Amozoc,2,1,5,1,1.0,2.0,6.0,5.0,1.0,1750000.0,3591
2024,5,21.0,Puebla,15.0,Amozoc,2,3,3,1,1.0,2.0,2.0,4.0,1.0,1269692.0,3592
2024,5,21.0,Puebla,15.0,Amozoc,2,3,3,1,2.0,3.0,6.0,4.0,1.0,1478700.0,3593
2024,5,21.0,Puebla,15.0,Amozoc,2,4,4,1,1.0,2.0,4.0,6.0,2.0,1512669.0,3594
2024,5,21.0,Puebla,15.0,Amozoc,2,4,6,1,1.0,2.0,6.0,6.0,1.0,5601833.0,3595
2024,5,21.0,Puebla,15.0,Amozoc,4,2,1,1,1.0,1.0,0.0,0.0,1.0,0.0,3596
2024,5,21.0,Puebla,15.0,Amozoc,4,2,1,1,1.0,2.0,0.0,0.0,4.0,0.0,3597
2024,5,21.0,Puebla,15.0,Amozoc,4,2,1,1,2.0,1.0,0.0,0.0,1.0,0.0,3598
2024,5,21.0,Puebla,15.0,Amozoc,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,3599
2024,5,21.0,Puebla,19.0,Atlixco,1,1,2,2,1.0,0.0,1.0,5.0,1.0,0.0,3600
2024,5,21.0,Puebla,19.0,Atlixco,1,1,2,2,1.0,2.0,6.0,4.0,1.0,1667928.57,3601
2024,5,21.0,Puebla,19.0,Atlixco,1,1,2,1,1.0,1.0,1.0,2.0,1.0,505611.27,3602
2024,5,21.0,Puebla,19.0,Atlixco,1,1,2,1,1.0,1.0,2.0,2.0,2.0,1046458.86,3603
2024,5,21.0,Puebla,19.0,Atlixco,1,1,2,1,1.0,2.0,1.0,2.0,3.0,1255632.91,3604
2024,5,21.0,Puebla,19.0,Atlixco,1,1,2,1,1.0,2.0,2.0,2.0,6.0,3268743.47,3605
2024,5,21.0,Puebla,19.0,Atlixco,1,1,2,1,1.0,2.0,3.0,2.0,3.0,1720407.83,3606
2024,5,21.0,Puebla,19.0,Atlixco,1,1,2,1,1.0,2.0,4.0,3.0,1.0,685339.95,3607
2024,5,21.0,Puebla,19.0,Atlixco,1,1,2,1,2.0,1.0,1.0,2.0,2.0,1003779.07,3608
2024,5,21.0,Puebla,19.0,Atlixco,1,1,2,1,2.0,2.0,1.0,2.0,3.0,1327535.63,3609
2024,5,21.0,Puebla,19.0,Atlixco,1,1,2,1,2.0,2.0,2.0,2.0,4.0,2186986.05,3610
2024,5,21.0,Puebla,19.0,Atlixco,1,1,2,1,2.0,2.0,3.0,3.0,1.0,709085.5,3611
2024,5,21.0,Puebla,19.0,Atlixco,1,1,2,1,2.0,2.0,4.0,2.0,2.0,1007191.39,3612
2024,5,21.0,Puebla,19.0,Atlixco,1,1,2,1,2.0,2.0,4.0,3.0,1.0,742425.33,3613
2024,5,21.0,Puebla,19.0,Atlixco,1,1,2,1,2.0,2.0,5.0,2.0,1.0,291558.72,3614
2024,5,21.0,Puebla,19.0,Atlixco,1,2,1,2,1.0,2.0,2.0,0.0,1.0,0.0,3615
2024,5,21.0,Puebla,19.0,Atlixco,1,2,1,2,2.0,2.0,1.0,0.0,1.0,0.0,3616
2024,5,21.0,Puebla,19.0,Atlixco,1,2,1,2,2.0,2.0,4.0,0.0,1.0,0.0,3617
2024,5,21.0,Puebla,19.0,Atlixco,1,3,3,1,1.0,1.0,2.0,2.0,1.0,541546.97,3618
2024,5,21.0,Puebla,19.0,Atlixco,1,3,3,1,1.0,2.0,4.0,2.0,1.0,132634.02,3619
2024,5,21.0,Puebla,19.0,Atlixco,1,3,3,1,1.0,2.0,4.0,3.0,1.0,780186.67,3620
2024,5,21.0,Puebla,19.0,Atlixco,1,3,3,1,1.0,2.0,5.0,2.0,1.0,442054.49,3621
2024,5,21.0,Puebla,19.0,Atlixco,1,3,3,1,1.0,2.0,6.0,4.0,1.0,2421842.02,3622
2024,5,21.0,Puebla,19.0,Atlixco,1,3,3,1,2.0,2.0,2.0,2.0,1.0,353247.27,3623
2024,5,21.0,Puebla,19.0,Atlixco,1,3,3,1,2.0,2.0,4.0,2.0,1.0,156252.24,3624
2024,5,21.0,Puebla,19.0,Atlixco,2,2,1,1,2.0,3.0,2.0,1.0,1.0,80003.0,3625
2024,5,21.0,Puebla,19.0,Atlixco,2,3,3,1,1.0,2.0,6.0,6.0,1.0,12371400.0,3626
2024,5,21.0,Puebla,19.0,Atlixco,2,3,3,1,2.0,1.0,6.0,5.0,1.0,2515585.0,3627
2024,5,21.0,Puebla,19.0,Atlixco,2,4,7,1,2.0,3.0,3.0,4.0,1.0,1149957.0,3628
2024,5,21.0,Puebla,19.0,Atlixco,3,3,3,1,2.0,3.0,2.0,4.0,1.0,675304.01,3629
2024,5,21.0,Puebla,19.0,Atlixco,4,2,1,1,1.0,2.0,0.0,0.0,1.0,0.0,3630
2024,5,21.0,Puebla,19.0,Atlixco,4,2,1,1,2.0,2.0,0.0,0.0,3.0,0.0,3631
2024,5,21.0,Puebla,25.0,Ayotoxco de Guerrero,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,3632
2024,5,21.0,Puebla,26.0,Calpan,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,3633
2024,5,21.0,Puebla,33.0,Cohuecan,4,2,1,1,1.0,2.0,0.0,0.0,1.0,0.0,3634
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,2,1.0,0.0,1.0,4.0,2.0,0.0,3635
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,2,1.0,2.0,1.0,3.0,1.0,254963.42,3636
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,2,1.0,2.0,3.0,3.0,1.0,238854.93,3637
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,2,2.0,2.0,1.0,3.0,1.0,290287.74,3638
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,2,2.0,2.0,6.0,4.0,1.0,1201872.7,3639
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,1.0,1.0,3.0,3.0,1.0,551059.5,3640
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,1.0,1.0,3.0,4.0,2.0,1263289.11,3641
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,1.0,1.0,4.0,3.0,1.0,1073943.07,3642
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,1.0,1.0,6.0,4.0,2.0,2792592.32,3643
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,1.0,2.0,1.0,3.0,3.0,1357267.06,3644
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,1.0,2.0,3.0,3.0,4.0,2184561.78,3645
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,1.0,2.0,4.0,3.0,1.0,693799.56,3646
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,1.0,2.0,4.0,4.0,2.0,1510814.3,3647
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,1.0,2.0,5.0,3.0,1.0,854817.01,3648
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,1.0,2.0,5.0,4.0,1.0,950994.28,3649
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,1.0,2.0,6.0,3.0,2.0,1763589.92,3650
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,1.0,2.0,6.0,4.0,3.0,5371145.92,3651
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,2.0,1.0,1.0,3.0,1.0,328812.97,3652
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,2.0,1.0,2.0,3.0,2.0,1010258.95,3653
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,2.0,1.0,3.0,4.0,1.0,619848.54,3654
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,2.0,1.0,4.0,3.0,1.0,777921.33,3655
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,2.0,2.0,1.0,3.0,2.0,822666.66,3656
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,2.0,2.0,1.0,4.0,2.0,743112.82,3657
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,2.0,2.0,2.0,3.0,1.0,544203.95,3658
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,2.0,2.0,2.0,4.0,1.0,534272.93,3659
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,2.0,2.0,3.0,3.0,2.0,850267.65,3660
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,2.0,2.0,3.0,4.0,1.0,601399.59,3661
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,2.0,2.0,5.0,4.0,1.0,1324332.67,3662
2024,5,21.0,Puebla,34.0,Coronango,1,1,2,1,2.0,2.0,6.0,4.0,1.0,1615465.85,3663
2024,5,21.0,Puebla,34.0,Coronango,1,2,1,2,1.0,1.0,1.0,0.0,1.0,0.0,3664
2024,5,21.0,Puebla,34.0,Coronango,1,2,1,2,1.0,2.0,1.0,0.0,2.0,0.0,3665
2024,5,21.0,Puebla,34.0,Coronango,1,2,1,2,1.0,2.0,3.0,0.0,1.0,0.0,3666
2024,5,21.0,Puebla,34.0,Coronango,1,3,3,1,1.0,1.0,5.0,3.0,1.0,916067.4,3667
2024,5,21.0,Puebla,34.0,Coronango,1,3,3,1,1.0,2.0,1.0,2.0,1.0,505724.73,3668
2024,5,21.0,Puebla,34.0,Coronango,1,3,3,1,1.0,2.0,2.0,2.0,2.0,1077324.35,3669
2024,5,21.0,Puebla,34.0,Coronango,1,3,3,1,1.0,2.0,3.0,2.0,3.0,1785202.39,3670
2024,5,21.0,Puebla,34.0,Coronango,1,3,3,1,1.0,2.0,4.0,2.0,1.0,390137.3,3671
2024,5,21.0,Puebla,34.0,Coronango,1,3,3,1,1.0,2.0,6.0,3.0,1.0,850449.38,3672
2024,5,21.0,Puebla,34.0,Coronango,1,3,3,1,2.0,1.0,2.0,2.0,1.0,529392.27,3673
2024,5,21.0,Puebla,34.0,Coronango,1,3,3,1,2.0,1.0,3.0,2.0,1.0,503259.85,3674
2024,5,21.0,Puebla,34.0,Coronango,1,3,3,1,2.0,2.0,1.0,2.0,2.0,935009.38,3675
2024,5,21.0,Puebla,34.0,Coronango,1,3,3,1,2.0,2.0,2.0,2.0,1.0,491935.24,3676
2024,5,21.0,Puebla,34.0,Coronango,1,3,3,1,2.0,2.0,3.0,2.0,1.0,551425.58,3677
2024,5,21.0,Puebla,34.0,Coronango,1,3,3,1,2.0,2.0,5.0,2.0,1.0,539357.43,3678
2024,5,21.0,Puebla,34.0,Coronango,2,1,2,1,1.0,1.0,4.0,4.0,1.0,908280.0,3679
2024,5,21.0,Puebla,34.0,Coronango,2,1,2,1,1.0,2.0,1.0,5.0,1.0,1898800.0,3680
2024,5,21.0,Puebla,34.0,Coronango,2,1,2,1,1.0,2.0,2.0,4.0,1.0,719733.0,3681
2024,5,21.0,Puebla,34.0,Coronango,2,1,2,1,1.0,2.0,4.0,3.0,1.0,764962.0,3682
2024,5,21.0,Puebla,34.0,Coronango,2,1,2,1,1.0,2.0,5.0,4.0,2.0,3186586.0,3683
2024,5,21.0,Puebla,34.0,Coronango,2,1,2,1,2.0,1.0,4.0,3.0,1.0,717600.0,3684
2024,5,21.0,Puebla,34.0,Coronango,2,1,2,1,2.0,2.0,6.0,3.0,1.0,734994.0,3685
2024,5,21.0,Puebla,34.0,Coronango,2,3,3,2,1.0,2.0,2.0,3.0,2.0,839733.0,3686
2024,5,21.0,Puebla,34.0,Coronango,2,3,3,1,1.0,1.0,6.0,4.0,1.0,850713.0,3687
2024,5,21.0,Puebla,34.0,Coronango,2,4,4,1,2.0,2.0,3.0,2.0,1.0,445400.0,3688
2024,5,21.0,Puebla,34.0,Coronango,3,1,2,1,2.0,1.0,2.0,3.0,1.0,705053.49,3689
2024,5,21.0,Puebla,34.0,Coronango,3,1,2,1,2.0,2.0,2.0,3.0,2.0,1502870.52,3690
2024,5,21.0,Puebla,34.0,Coronango,3,1,2,1,2.0,2.0,3.0,4.0,2.0,1897336.2,3691
2024,5,21.0,Puebla,34.0,Coronango,3,1,2,1,2.0,2.0,5.0,5.0,1.0,1913955.87,3692
2024,5,21.0,Puebla,34.0,Coronango,4,2,1,1,1.0,2.0,0.0,0.0,4.0,0.0,3693
2024,5,21.0,Puebla,35.0,Coxcatlán,1,2,1,2,2.0,2.0,2.0,0.0,1.0,0.0,3694
2024,5,21.0,Puebla,38.0,Cuapiaxtla de Madero,4,2,1,1,2.0,1.0,0.0,0.0,1.0,0.0,3695
2024,5,21.0,Puebla,38.0,Cuapiaxtla de Madero,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,3696
2024,5,21.0,Puebla,40.0,Cuautinchán,1,1,2,2,1.0,0.0,1.0,5.0,1.0,0.0,3697
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,1.0,0.0,1.0,4.0,3.0,0.0,3698
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,1.0,0.0,5.0,4.0,1.0,0.0,3699
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,1.0,0.0,6.0,5.0,1.0,0.0,3700
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,1.0,1.0,6.0,4.0,2.0,3420457.73,3701
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,1.0,2.0,1.0,4.0,1.0,483875.63,3702
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,1.0,2.0,2.0,4.0,1.0,235408.85,3703
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,1.0,2.0,4.0,4.0,2.0,835280.0,3704
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,1.0,2.0,5.0,4.0,2.0,1795283.39,3705
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,1.0,2.0,6.0,4.0,13.0,19395944.83,3706
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,1.0,2.0,6.0,5.0,1.0,3084652.91,3707
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,2.0,0.0,1.0,4.0,3.0,0.0,3708
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,2.0,0.0,4.0,4.0,1.0,0.0,3709
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,2.0,1.0,5.0,3.0,1.0,1063021.69,3710
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,2.0,1.0,6.0,4.0,1.0,1901020.75,3711
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,2.0,2.0,1.0,4.0,1.0,447472.43,3712
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,2.0,2.0,5.0,4.0,5.0,3715791.29,3713
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,2.0,2.0,6.0,3.0,1.0,924947.69,3714
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,2.0,2.0,6.0,4.0,4.0,4803741.38,3715
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,1.0,1.0,3.0,1.0,390607.14,3716
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,1.0,2.0,3.0,1.0,527283.17,3717
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,1.0,3.0,3.0,1.0,690581.68,3718
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,2.0,1.0,3.0,1.0,986769.9,3719
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,2.0,2.0,4.0,1.0,327564.89,3720
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,2.0,3.0,4.0,1.0,657819.27,3721
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,2.0,4.0,3.0,3.0,3070615.72,3722
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,2.0,4.0,4.0,1.0,1031837.28,3723
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,2.0,5.0,3.0,3.0,2885828.04,3724
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,2.0,5.0,4.0,3.0,3506334.32,3725
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,2.0,6.0,3.0,1.0,1073156.89,3726
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,2.0,6.0,4.0,1.0,1589729.08,3727
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,3.0,6.0,4.0,1.0,1140402.25,3728
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,2.0,1.0,5.0,4.0,1.0,1107157.34,3729
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,2.0,2.0,1.0,3.0,1.0,311266.36,3730
2024,5,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,2.0,2.0,2.0,3.0,1.0,523732.63,3731
